央视高清,#genre#
淮阴影视频道,http://huaiyin-hls-tv-yf.cm.jstv.com/live/hyys/online.m3u8
淮阴综合频道,http://huaiyin-hls-tv-yf.cm.jstv.com/live/huaiyinf/online.m3u8
贾汪旅游频道,http://jiawang-hls-tv-yf.cm.jstv.com/live/jwly/online.m3u8
贾汪新闻频道,http://jiawang-hls-tv-yf.cm.jstv.com/live/jwxw/online.m3u8
江宁新闻频道,http://jiangning-hls-tv-yf.cm.jstv.com/live/jnxwzh/online.m3u8
靖江综合台,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
如东综合台,http://rudong-hls-tv-yf.cm.jstv.com/live/rdxwzh/online.m3u8
徐州1,http://183.207.249.15/PLTV/3/224/3221225945/index.m3u8
徐州1,http://183.207.249.71/PLTV/3/224/3221225945/index.m3u8
徐州2,http://183.207.249.11/PLTV/3/224/3221225947/index.m3u8
徐州2,http://183.207.249.71/PLTV/3/224/3221225947/index.m3u8
徐州3,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
徐州4,http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
徐州4,http://183.207.249.15/PLTV/3/224/3221225951/index.m3u8
徐州4,http://183.207.249.71/PLTV/3/224/3221225951/index.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/chunklist_w37722388.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
江苏城市[,http://183.207.248.71/gitv/live1/G_JSCS/G_JSCS
江苏城市[1047*576],http://183.207.248.13/PLTV/4/224/3221225929/index.m3u8
江苏公共[,http://183.207.248.71/gitv/live1/G_JSGG/G_JSGG
江苏教育[,http://183.207.248.71/gitv/live1/G_JSJY/G_JSJY
江苏教育[1047*576],http://183.207.248.13/PLTV/4/224/3221225923/index.m3u8
江苏连云港公共[640*482],http://live.lyg1.com/ggpd/sd/live.m3u8
江苏连云港综合[640*482],http://live.lyg1.com/zhpd/sd/live.m3u8
江苏体育休闲[,http://183.207.248.71/gitv/live1/G_JSTY/G_JSTY
江苏吴江综合台,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
江苏影视[1047*576],http://183.207.248.13/PLTV/4/224/3221225937/index.m3u8
江阴新闻综合,http://jytv-3-live.weecloud.cn/prod/KhwSsOSw7oLpEABi.m3u8
将乐二套,http://218.106.152.2400/FjG8dZX/1000/live.m3u8
将乐综合,http://218.106.152.2400/jfRDyi5/1000/live.m3u8
姜堰新闻综合,http://jiangyan-hls-tv-yf.cm.jstv.com/live/jiangyanzh/online.m3u8
金湖新闻综合,http://jinhu-hls-tv-yf.cm.jstv.com/live/jinhuzh/online.m3u8
金坛新闻频道,http://live-dft-hls-yf.jstv.com/live/jintan_xw/online.m3u8
靖江电视,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
靖江新闻综合[853*480],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容影视频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
昆山新闻综合,http://pili-live-hdl.kunshan.live.chinacici.cn/kunshan/ks-live.m3u8
溧水新闻综合,http://live.lsrmw.cn/zhpd/sd/live.m3u8
溧水影视娱乐,http://live.lsrmw.cn/ysyl/sd/live.m3u8
南京影视,http://183.207.248.103/ott.js.chinamobile.com/PLTV/3/224/3221227719/index.m3u8
南京娱乐,http://183.207.249.143/ott.js.chinamobile.com/PLTV/3/224/3221227722/index.m3u8
南通崇川综合,http://cm.wshls.homecdn.com/live/7cc1.m3u8
南通都市生活,http://cm.wshls.homecdn.com/live/7cc7.m3u8
南通新闻综合,http://cm.wshls.homecdn.com/live/7cc9.m3u8
南通影视娱乐,http://cm.wshls.homecdn.com/live/7cc5.m3u8
宁德1台,http://live.nddst.com/ndtv1/720P/live.m3u8
宁德2台,http://live.nddst.com/ndtv2/playlist.m3u8
沛县新闻综合,http://peixian-hls-tv-yf.cm.jstv.com/live/pxzh/online.m3u8
邳州综合频道,http://live.plus.pznews.com/pzzhpd/sd/live.m3u8
邳州综艺频道,http://live.plus.pznews.com/pzxwpd/sd/live.m3u8
浦口新闻综合,http://live-play.pukoufabu.com/pkdst/xwzhpd.m3u8
如东生活服务,http://rudong-hls-tv-yf.cm.jstv.com/live/rdshfw/online.m3u8
如东影视娱乐,http://rudong-hls-tv-yf.cm.jstv.com/live/rdysyl/online.m3u8
石狮综合,http://218.106.152.2400/Dxzxfgp/1000/live.m3u8
沭阳综合频道,http://shuyang-hls-tv-yf.cm.jstv.com/live/shuyangzh/online.m3u8
泗洪经济频道,http://sihong-hls-tv-yf.cm.jstv.com/live/sihongyingshi/online.m3u8
泗洪新闻综合,http://sihong-hls-tv-yf.cm.jstv.com/live/sihongxinwenzonghe/online.m3u8
泗洪影视频道,http://sihong-hls-tv-yf.cm.jstv.com/live/sihonggouwu/online.m3u8
泗阳资讯频道,http://siyang-hls-tv-yf.cm.jstv.com/live/siyangzx/online.m3u8
泗阳综合频道,http://siyang-hls-tv-yf.cm.jstv.com/live/siyangzh/online.m3u8
宿豫综合频道,http://suyu-hls-tv-yf.cm.jstv.com/live/syzhpd/online.m3u8
睢宁三农频道,http://suining-hls-tv-yf.cm.jstv.com/live/suiningsn/online.m3u8
睢宁生活教育,http://suining-hls-tv-yf.cm.jstv.com/live/suiningsh/online.m3u8
睢宁资讯频道,http://suining-hls-tv-yf.cm.jstv.com/live/suiningys/online.m3u8
睢宁资讯频道[785*576],http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227311/index.m3u8
睢宁综合频道,http://suining-hls-tv-yf.cm.jstv.com/live/suiningzh/online.m3u8
泰兴新闻频道,http://sj.smarttaixing.com:1935/live/_definst_/txzb/playlist.m3u8
铜山三农频道,http://stream.tstvxmt.com/ts2/sd/live.m3u8
武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8
武进新闻频道,http://live.wjyanghu.com/live/CH1.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/playlist.m3u8
徐州公共,http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
徐州公共频道,http://stream1.huaihai.tv/ggpd/sd/live.m3u8
徐州经济生活,http://stream3.huaihai.tv/zhbnw/playlist.m3u8
徐州生活,http://stream1.huaihai.tv/jjsh/playlist.m3u8
徐州文艺影视,http://stream1.huaihai.tv/wyys/sd/live.m3u8
徐州影视,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州影视,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
徐州综合,http://stream1.huaihai.tv/xwzh/playlist.m3u8
盐都综合频道,http://yandu-hls-tv-yf.cm.jstv.com/live/yanduzh/online.m3u8
扬中党建民生,http://yangzhong-hls-tv-yf.cm.jstv.com/live/yzdj/online.m3u8
扬中新闻频道,http://yangzhong-hls-tv-yf.cm.jstv.com/live/xwzh/online.m3u8
仪征生活频道,http://yizheng-hls-tv-yf.cm.jstv.com/live/yzshsh/online.m3u8
仪征新闻综合,http://yizheng-hls-tv-yf.cm.jstv.com/live/yzxwzh/online.m3u8
宜兴电视紫砂频道,http://live-dft-hls-yf.jstv.com/live/yixing_zs/online.m3u8
宜兴新闻频道,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8


山东,#genre#
山东生活,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
山东新闻,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8
山东综艺,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
山东少儿,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东齐鲁,http://119.164.216.162:9901/tsfile/live/1000_1.m3u8
山东文旅,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
山东齐鲁,https://livealone302.iqilu.com/iqilu/qlpd.m3u8
山东影视,https://livealone302.iqilu.com/iqilu/yspd.m3u8
山东居家购物频道,https://livealone302.iqilu.com/iqilu/gwpd.m3u8
山东农科频道,https://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东卫视[960*540],https://livealone302.iqilu.com/iqilu/sdtv.m3u8
山东综艺频道,https://livealone302.iqilu.com/iqilu/zypd.m3u8
曹县新闻,https://jsylivealone302.iqilu.com/live/caoxian_tv01.m3u8
昌乐新闻,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8
昌邑经济生活,https://jsylivealone302.iqilu.com/live/changyi_tv02.m3u8
昌邑经济生活,https://jsylivealone302.iqilu.com/live/changyi_tv02/index.m3u8
昌邑新闻综合,https://jsylivealone302.iqilu.com/live/changyi_tv01.m3u8
昌邑新闻综合[1280*720],https://jsylivealone302.iqilu.com/live/changyi_tv01/index.m3u8
成武综合频道,https://jsylivealone302.iqilu.com/live/chengwu_tv01/index.m3u8
成武综艺频道,https://jsylivealone302.iqilu.com/live/chengwu_tv02/index.m3u8
茌平生活频道[1280*720],https://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
茌平综合频道[720*404],https://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
单县综合频道,https://jsylivealone302.iqilu.com/live/shanxian_tv01/index.m3u8

德州图文频道,http://video.dztv.tv:1935/live/dztw_sj/playlist.m3u8
定陶新闻频道[1280*720],https://jsylivealone302.iqilu.com/live/dingtao_tv01/index.m3u8
定陶综艺频道[1280*720],https://jsylivealone302.iqilu.com/live/dingtao_tv02/index.m3u8
东明新闻综合,https://jsylivealone302.iqilu.com/live/dongming_tv01/index.m3u8
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营新闻综合频道,http://stream.hhek.cn/twpd/sd/live.m3u8
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
费县生活频道[1280*720],https://jsylivealone302.iqilu.com/live/feixian_tv02/index.m3u8
费县综合频道[1280*720],https://jsylivealone302.iqilu.com/live/feixian_tv01/index.m3u8
福山区生活频道[720*576],https://jsylivealone302.iqilu.com/live/fushan_tv02/index.m3u8
高密新闻频道[1067*600],https://jsylivealone302.iqilu.com/gaomi/gaomi_tv01.m3u8
寒亭综合频道,https://jsylivealone302.iqilu.com/live/hanting_tv01/index.m3u8
河东影视频道,https://jsylivealone302.iqilu.com/live/hedong_tv01/index.m3u8
菏泽曹县新闻综合,https://jsylivealone302.iqilu.com/live/caoxian_tv01/index.m3u8
菏泽单县新闻综合,https://jsylivealone302.iqilu.com:443/live/shanxian_tv01/index.m3u8
菏泽三套影视频道[1280*720],http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
菏泽武城新闻综合,https://jsylivealone302.iqilu.com:443/live/wucheng_tv01/index.m3u8
惠民影视[480*360],https://jsylivealone302.iqilu.com/live/huimin_tv02/index.m3u8
惠民综合[480*360],https://jsylivealone302.iqilu.com/live/huimin_tv01/index.m3u8
即墨生活服务,https://jsylivealone302.iqilu.com/live/jimo_tv02/index.m3u8
即墨新闻综合,https://jsylivealone302.iqilu.com/live/jimo_tv01/index.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8

济南铁路,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
济宁公共[1280*720],http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁公共频道[800*450],http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁教育频道[1280*720],http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
济宁图文频道[768*576],http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
济宁图文频道[768*576],http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁综合[1280*720],http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济阳影视频道,https://jsylivealone302.iqilu.com/live/jiyang_tv02/index.m3u8
济阳综合频道,https://jsylivealone302.iqilu.com/live/jiyang_tv01/index.m3u8

巨野新闻频道,https://jsylivealone302.iqilu.com/live/juye_tv01/index.m3u8
鄄城综合频道,https://jsylivealone302.iqilu.com/live/juancheng_tv01/index.m3u8
鄄城综艺频道,https://jsylivealone302.iqilu.com/live/juancheng_tv02/index.m3u8
垦利新闻频道,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
奎文综合频道[1280*720],https://jsylivealone302.iqilu.com/live/kuiwen_tv01/index.m3u8
莱州市商务频道[720*576],https://jsylivealone302.iqilu.com/live/laizhou_tv02/index.m3u8
莱州市综合频道,https://jsylivealone302.iqilu.com/live/laizhou_tv01/index.m3u8
兰陵公共频道[720*576],https://jsylivealone302.iqilu.com/live/lanling_tv02/index.m3u8
兰陵综合频道 ,https://jsylivealone302.iqilu.com/live/lanling_tv01/index.m3u8 
兰陵综合频道[720*576],https://jsylivealone302.iqilu.com/live/lanling_tv01/index.m3u8
兰山综合频道 ,https://jsylivealone302.iqilu.com/lanshan/lanshan_tv01/index.m3u8 
聊城公共频道,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
临清经济信息[768*576],https://jsylivealone302.iqilu.com/live/linqing_tv02/index.m3u8
临清综合频道[768*576],https://jsylivealone302.iqilu.com/live/linqing_tv01/index.m3u8
临朐经济生活[786*576],https://jsylivealone302.iqilu.com/live/linqu_tv02/index.m3u8
临朐新闻频道[786*576],https://jsylivealone302.iqilu.com/live/linqu_tv01/index.m3u8
临沭生活频道,https://jsylivealone302.iqilu.com/live/linshu_tv02/index.m3u8
临沭新闻频道,https://jsylivealone302.iqilu.com/live/linshu_tv01/index.m3u8
临淄生活服务,https://jsylivealone302.iqilu.com/live/linzi_tv02/index.m3u8
临淄新闻综合,https://jsylivealone302.iqilu.com/live/linzi_tv01/index.m3u8

龙口市生活频道[720*406],https://jsylivealone302.iqilu.com/live/longkou_tv02/index.m3u8
龙口市综合频道[640*360],https://jsylivealone302.iqilu.com/live/longkou_tv01/index.m3u8
罗庄新闻综合[768*576],https://jsylivealone302.iqilu.com/live/luozhuang_tv01/index.m3u8
蒙阴TV-1,https://jsylivealone302.iqilu.com/live/mengyin_tv01.m3u8
蒙阴TV-2,https://jsylivealone302.iqilu.com/live/mengyin_tv02.m3u8
宁阳电视二套,https://jsylivealone302.iqilu.com/live/ningyang_tv02/index.m3u8
宁阳综合频道[1280*720],https://jsylivealone302.iqilu.com/live/ningyang_tv01/index.m3u8
蓬莱区新闻频道,https://jsylivealone302.iqilu.com/live/penglai_tv01/index.m3u8
蓬莱区综合频道,https://jsylivealone302.iqilu.com/live/penglai_tv02/index.m3u8

栖霞市苹果频道,https://jsylivealone302.iqilu.com/live/qixia_tv02/index.m3u8
栖霞市新闻频道,https://jsylivealone302.iqilu.com/live/qixia_tv01/index.m3u8
青岛电视城阳区频道,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8

青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州综合频道[1047*576],http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
曲阜新闻综合频道,https://jsylivealone302.iqilu.com/live/qufu_tv01/index.m3u8
日照房车频道[1280*720],http://live.rzw.com.cn/fcpd/sd/live.m3u8
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教频道[1280*720],http://live.rzw.com.cn/ggpd/sd/live.m3u8

日照新闻综合频道[1280*720],http://live.rzw.com.cn/xwzh/sd/live.m3u8

乳山生活频道[640*480],https://jsylivealone302.iqilu.com/live/rushan_tv02/index.m3u8
乳山新闻综合,https://jsylivealone302.iqilu.com/live/rushan_tv01/index.m3u8
山亭影视频道[720*576],https://jsylivealone302.iqilu.com/live/shanting_tv02/index.m3u8
山亭综合 ,https://jsylivealone302.iqilu.com/live/shanting_tv01/index.m3u8 
山亭综合频道[720*576],https://jsylivealone302.iqilu.com/live/shanting_tv01/index.m3u8
商河影视频道[1280*720],https://jsylivealone302.iqilu.com/live/shanghe_tv02/index.m3u8
商河综合频道[1280*720],https://jsylivealone302.iqilu.com/live/shanghe_tv01/index.m3u8
寿光蔬菜频道,http://rmtbf.univalsoft.com/rmt/velive.m3u8
寿光新闻频道,http://rmtbf.univalsoft.com/rmt/live.m3u8
泗水文化生活,https://jsylivealone302.iqilu.com/live/sishui_tv02/index.m3u8
泗水新闻综合,https://jsylivealone302.iqilu.com/live/sishui_tv01/index.m3u8
台儿庄新闻综合,https://jsylivealone302.iqilu.com/live/taierzhuang_tv01/index.m3u8
泰安新泰乡村[320*270],http://111.75.179.195:30767/video/live_vide.m3u8
泰安新泰乡村[640*480],http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
泰安新泰新闻综合频道[640*480],http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
泰安新泰影视频道[640*480],http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8

郯城电视二套,https://jsylivealone302.iqilu.com/live/tancheng_tv02/index.m3u8
郯城综合频道,https://jsylivealone302.iqilu.com/live/tancheng_tv01/index.m3u8
滕州民生频道,https://jsylivealone302.iqilu.com/live/tengzhou_tv02/index.m3u8
滕州综合 ,https://jsylivealone302.iqilu.com/live/tengzhou_tv01/index.m3u8 
滕州综合频道,https://jsylivealone302.iqilu.com/live/tengzhou_tv01/index.m3u8
威海公共,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8
威海海洋频道,https://jsylivealone302.iqilu.com/live/weihai_tv03/index.m3u8
威海综合,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8
潍坊1,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=b1b7b4bb1577693205
潍坊-1,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊2,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=eb90b9cd1577693284
潍坊-2,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊3,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=f89392db1577693316
潍坊-3,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊4,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=0e8b54001577693372
潍坊-4,http://stream.wfcmw.cn/4/sd/live.m3u8
潍坊滨海新闻综合,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
潍坊二套经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=5573adc41578381768
潍坊三套公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=501689e01578381799
潍坊四套科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=d0311afc1578381834
潍坊图文频道,http://stream.wfcmw.cn/wftw/sd/live.m3u8
潍坊一套新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=9148f0a51578381735
文登1,https://jsylivealone302.iqilu.com/live/wendeng_tv01.m3u8
文登2,https://jsylivealone302.iqilu.com/live/wendeng_tv02.m3u8
文登电视二套,https://jsylivealone302.iqilu.com/live/wendeng_tv02/index.m3u8
文登电视一套,https://jsylivealone302.iqilu.com/live/wendeng_tv01/index.m3u8

武城新闻综合,https://jsylivealone302.iqilu.com/live/wucheng_tv01/index.m3u8
武城综艺影视,https://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
夏津公共频道,https://jsylivealone302.iqilu.com/live/xiajin_tv02/index.m3u8
夏津综合频道,https://jsylivealone302.iqilu.com/live/xiajin_tv01/index.m3u8
新罗电视台[1280*720],http://stream.lyxltv.com/xltv/sd/live.m3u8

薛城新闻综合,https://jsylivealone302.iqilu.com/xuecheng/xuecheng_tv01.m3u8
烟台福山区综合[720*576],https://jsylivealone302.iqilu.com/live/fushan_tv01/index.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
兖州生活频道,https://jsylivealone302.iqilu.com/live/yanzhou_tv02/index.m3u8

沂南温泉旅游,https://jsylivealone302.iqilu.com/live/yinan_tv02/index.m3u8
沂南综合频道,https://jsylivealone302.iqilu.com/live/yinan_tv01/index.m3u8
沂水电视二套,https://jsylivealone302.iqilu.com/live/yishui_tv02/index.m3u8
沂水电视一套,https://jsylivealone302.iqilu.com/live/yishui_tv01/index.m3u8
沂源生活频道,https://jsylivealone302.iqilu.com/live/yiyuan_tv02/index.m3u8
沂源新闻频道,https://jsylivealone302.iqilu.com/live/yiyuan_tv01/index.m3u8
峄城综合 ,https://jsylivealone302.iqilu.com/live/yicheng_tv01/index.m3u8
鱼台生活频道,https://jsylivealone302.iqilu.com/live/yutai_tv01/index.m3u8
鱼台综合 ,https://jsylivealone302.iqilu.com/live/yutai_tv02/index.m3u8 
鱼台综合频道,https://jsylivealone302.iqilu.com/live/yutai_tv02/index.m3u8

郓城民生综艺,https://jsylivealone302.iqilu.com/live/yuncheng_tv02/index.m3u8
郓城新闻综合 ,https://jsylivealone302.iqilu.com/live/yuncheng_tv01/index.m3u8 
郓城新闻综合,https://jsylivealone302.iqilu.com/live/yuncheng_tv01/index.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄教育频道[960*540],http://stream.zzgd.tv/2/sd/live.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄新闻综合[960*540],http://stream.zzgd.tv/1/sd/live.m3u8

章丘TV-2[1280*720],https://jsylivealone302.iqilu.com/live/zhangqiu_tv02/index.m3u8
章丘综合[1280*720],https://jsylivealone302.iqilu.com/live/zhangqiu_tv01/index.m3u8
长岛综合频道,https://jsylivealone302.iqilu.com/live/changdao_tv01/index.m3u8
长清生活频道,https://jsylivealone302.iqilu.com/live/changqing_tv02/index.m3u8
长清新闻综合,https://jsylivealone302.iqilu.com/live/changqing_tv01/index.m3u8
招远综合,https://jsylivealone302.iqilu.com/zhaoyuan/zhaoyuan_tv01/index.m3u8
招远综艺,https://jsylivealone302.iqilu.com/zhaoyuan/zhaoyuan_tv02/index.m3u8
周村电视二套,https://jsylivealone302.iqilu.com/zhoucun/zhoucun_tv02/index.m3u8
周村综合频道,https://jsylivealone302.iqilu.com/zhoucun/zhoucun_tv01/index.m3u8
诸城生活娱乐,https://jsylivealone302.iqilu.com/live/zhucheng_tv02/index.m3u8
诸城新闻综合,https://jsyaudiolive302.iqilu.com/live/zhucheng_tv01/index.m3u8


山西,#genre#


山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8
山西公共,http://liveflash.sxrtv.com/live/sxpublic.m3u8
安泽综合,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
高平综合频道,http://live.gprmt.cn/gpnews/hd/live.m3u8
古县综合,http://gxlive.gxrmtzx.com:85/live/xwzh.m3u8
和顺电视台,http://r4wqqcdm.live.sxmty.com/live/hls/fdd364800242489d9d1accff98102861/c90e35fdc4ef43d287a62b49f4ea3cf2-1.m3u8
河曲新闻综合,http://w9dlwfw4.live.sxmty.com/live/hls/1fef51ab2fa94d11830411421272c2fd/8baaa4e2cbd64ed89d84d7e0ac0279ee-1.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com91/live/xwzh.m3u8
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
黎城综合频道,http://111.53.96.6781/live/1/index.m3u8
临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8
临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
柳林影视,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8
柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
平鲁综合频道,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
朔州生活娱乐,http://stream.sxsztv.com/live2/sd/live.m3u8
朔州新闻综合,http://stream.sxsztv.com/live1/sd/live.m3u8
